tvShowID,name,duration,countryOfOrigin,productionCompany,banner,genres,description,status,firstYearRelease
6620ef0efc13ae0cffa243a4,"Golden Child, The",159,China,Johnston-Ruecker,http://dummyimage.com/235x100.png/dddddd/000000,"[""ACTION"",""ADVENTURE"",""COMEDY"",""FANTASY"",""MYSTERY""]","Reposition Right Elbow Joint, Percutaneous Approach",RELEASED,2018
6620ef0efc13ae0cffa243a5,Bad Guy (Nabbeun namja),142,France,Kohler-Tremblay,http://dummyimage.com/150x100.png/dddddd/000000,"[""DRAMA""]","Revision of Nonautologous Tissue Substitute in Left Tarsal Joint, External Approach",RELEASED,2009
6620ef0efc13ae0cffa243a6,Fatty and Mabel Adrift,15,Canada,"Dibbert, O'Kon and Stehr",http://dummyimage.com/118x100.png/5fa2dd/ffffff,"[""COMEDY""]",Distorted Speech Assessment,RELEASED,2014
6620ef0efc13ae0cffa243a7,Africa: Texas Style,173,China,Monahan and Sons,http://dummyimage.com/129x100.png/5fa2dd/ffffff,"[""ADVENTURE"",""WESTERN""]","Extirpation of Matter from Median Nerve, Percutaneous Approach",RELEASED,2007
6620ef0efc13ae0cffa243a8,Killer Legends,192,China,"Connelly, Morar and Green",http://dummyimage.com/201x100.png/dddddd/000000,"[""CRIME"",""DOCUMENTARY""]","Removal of Drainage Device from Neck, Percutaneous Approach",COMING_SOON,2005
6620ef0efc13ae0cffa243a9,"Souler Opposite, The",84,Nicaragua,Kreiger Group,http://dummyimage.com/156x100.png/5fa2dd/ffffff,"[""COMEDY"",""ROMANCE""]","Bypass Right Ventricle to Left Pulmonary Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",COMING_SOON,2004
6620ef0efc13ae0cffa243aa,For Greater Glory: The True Story of Cristiada,182,Sweden,Abbott and Sons,http://dummyimage.com/244x100.png/ff4444/ffffff,"[""DRAMA"",""WAR""]","Transfusion of Nonautologous Fibrinogen into Peripheral Artery, Percutaneous Approach",RELEASED,2004
6620ef0efc13ae0cffa243ab,Adios Sabata,173,Philippines,"Ondricka, Windler and Runolfsdottir",http://dummyimage.com/109x100.png/ff4444/ffffff,"[""ACTION"",""WAR"",""WESTERN""]",Beam Radiation of Buttock Skin using Neutron Capture,RELEASED,2014
6620ef0efc13ae0cffa243ac,The Cabin in the Cotton,139,Indonesia,Hickle-Douglas,http://dummyimage.com/121x100.png/ff4444/ffffff,"[""DRAMA""]","Destruction of Right Brachial Artery, Percutaneous Endoscopic Approach",RELEASED,2013
6620ef0efc13ae0cffa243ad,"Boys Next Door, The",123,Yemen,Braun Group,http://dummyimage.com/223x100.png/5fa2dd/ffffff,"[""CRIME"",""DRAMA""]","Occlusion of Left Ulnar Artery with Intraluminal Device, Percutaneous Endoscopic Approach",RELEASED,2005
6620ef0efc13ae0cffa243ae,Carnosaur,148,Indonesia,Schamberger and Sons,http://dummyimage.com/147x100.png/5fa2dd/ffffff,"[""HORROR"",""SCI_FI""]","Extirpation of Matter from Left Ankle Tendon, Open Approach",COMING_SOON,1995
6620ef0efc13ae0cffa243af,Devil Hides in Doubt (Sollbruchstelle),157,China,Jacobson-Sporer,http://dummyimage.com/232x100.png/5fa2dd/ffffff,"[""DOCUMENTARY""]","Dilation of Right Ulnar Artery with Two Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach",COMING_SOON,2012
6620ef0efc13ae0cffa243b0,"Jericho Mile, The",145,China,"Donnelly, Hirthe and Stoltenberg",http://dummyimage.com/120x100.png/cc0000/ffffff,"[""CRIME"",""DRAMA""]","Release Back Subcutaneous Tissue and Fascia, Open Approach",RELEASED,2015
6620ef0efc13ae0cffa243b1,"Killers, The",83,China,Waelchi-Conn,http://dummyimage.com/188x100.png/dddddd/000000,"[""ACTION"",""CRIME"",""DRAMA"",""FILM_NOIR"",""THRILLER""]","Drainage of Left Fallopian Tube, Percutaneous Endoscopic Approach",COMING_SOON,2013
6620ef0efc13ae0cffa243b2,River of Grass,195,Poland,Reinger-Walker,http://dummyimage.com/222x100.png/dddddd/000000,"[""DRAMA""]","Inspection of Urethra, Percutaneous Endoscopic Approach",RELEASED,2016
6620ef0efc13ae0cffa243b3,"Christmas Carol, A",126,Russia,"Borer, Schiller and Kshlerin",http://dummyimage.com/157x100.png/5fa2dd/ffffff,"[""DRAMA"",""FANTASY""]","Removal of Synthetic Substitute from Left Lower Femur, Open Approach",COMING_SOON,2014
6620ef0efc13ae0cffa243b4,Blood: The Last Vampire,62,Poland,Yundt-Price,http://dummyimage.com/159x100.png/dddddd/000000,"[""ACTION"",""HORROR"",""THRILLER""]","Restriction of Left Renal Artery with Intraluminal Device, Percutaneous Approach",COMING_SOON,2015
6620ef0efc13ae0cffa243b5,Mentiras y gordas,194,Albania,Macejkovic-Becker,http://dummyimage.com/242x100.png/dddddd/000000,"[""COMEDY"",""DRAMA"",""ROMANCE""]","Replacement of Left Radial Artery with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",RELEASED,2009
6620ef0efc13ae0cffa243b6,Brian's Song,133,China,Frami Inc,http://dummyimage.com/122x100.png/dddddd/000000,"[""DRAMA""]","Excision of Right Metacarpal, Percutaneous Endoscopic Approach",COMING_SOON,2020
6620ef0efc13ae0cffa243b7,Spy Kids,179,Indonesia,Mante Inc,http://dummyimage.com/194x100.png/ff4444/ffffff,"[""ACTION"",""ADVENTURE"",""CHILDREN"",""COMEDY""]","Occlusion of Right Renal Vein with Intraluminal Device, Percutaneous Approach",RELEASED,2020
6620ef0efc13ae0cffa243b8,Under the Cherry Moon,131,Malaysia,Renner Group,http://dummyimage.com/230x100.png/cc0000/ffffff,"[""COMEDY"",""DRAMA"",""MUSICAL"",""ROMANCE""]","Dilation of Hepatic Artery, Bifurcation, with Three Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach",COMING_SOON,2016
6620ef0efc13ae0cffa243b9,A Via Láctea,197,Indonesia,Schroeder Inc,http://dummyimage.com/193x100.png/ff4444/ffffff,"[""DRAMA""]","Drainage of Inferior Mesenteric Vein, Open Approach",RELEASED,2010
6620ef0efc13ae0cffa243ba,Don't Move (Non ti muovere),110,Vietnam,Gottlieb-Erdman,http://dummyimage.com/230x100.png/dddddd/000000,"[""DRAMA""]",High Dose Rate (HDR) Brachytherapy of Trachea using Other Isotope,COMING_SOON,2006
6620ef0efc13ae0cffa243bb,Hell and Back Again,15,Indonesia,Treutel LLC,http://dummyimage.com/157x100.png/cc0000/ffffff,"[""DOCUMENTARY"",""DRAMA"",""WAR""]","Revision of Autologous Tissue Substitute in Right Eye, Percutaneous Approach",RELEASED,2018
6620ef0efc13ae0cffa243bc,Within Our Gates,71,Portugal,Cremin Inc,http://dummyimage.com/164x100.png/ff4444/ffffff,"[""DRAMA"",""ROMANCE""]","Replacement of Right Frontal Bone with Synthetic Substitute, Open Approach",RELEASED,2013
6620ef0efc13ae0cffa243bd,"Calcium Kid, The",120,China,Stehr Inc,http://dummyimage.com/236x100.png/cc0000/ffffff,"[""COMEDY""]","Restriction of Lower Esophagus with Intraluminal Device, Via Natural or Artificial Opening",COMING_SOON,2010
6620ef0efc13ae0cffa243be,Drinking Buddies,19,Nicaragua,Klein-Medhurst,http://dummyimage.com/208x100.png/ff4444/ffffff,"[""COMEDY"",""DRAMA"",""ROMANCE""]","Repair Gastric Artery, Percutaneous Endoscopic Approach",COMING_SOON,2018
6620ef0efc13ae0cffa243bf,And Along Come Tourists (Am Ende kommen Touristen),45,Indonesia,Dicki Inc,http://dummyimage.com/243x100.png/ff4444/ffffff,"[""DRAMA""]","Extirpation of Matter from Right Colic Artery, Bifurcation, Open Approach",RELEASED,2011
6620ef0efc13ae0cffa243c0,Dirty Dancing: Havana Nights,119,China,Roberts-Becker,http://dummyimage.com/103x100.png/5fa2dd/ffffff,"[""ROMANCE""]","Supplement Pharynx with Synthetic Substitute, Via Natural or Artificial Opening",COMING_SOON,2005
6620ef0efc13ae0cffa243c1,"Captive, The (La captive)",177,China,Little-Kunde,http://dummyimage.com/198x100.png/ff4444/ffffff,"[""DRAMA"",""ROMANCE""]","Bypass Right Brachial Artery to Lower Arm Vein with Synthetic Substitute, Open Approach",RELEASED,2007
6620ef0efc13ae0cffa243c2,Dark Matter,17,Philippines,Marvin-Heidenreich,http://dummyimage.com/131x100.png/ff4444/ffffff,"[""DRAMA""]","Restriction of Right Inguinal Lymphatic with Intraluminal Device, Open Approach",RELEASED,2012
6620ef0efc13ae0cffa243c3,After the Reconciliation (Après la réconciliation),147,Bulgaria,"Casper, Kerluke and Pouros",http://dummyimage.com/221x100.png/dddddd/000000,"[""DRAMA""]","Fusion of Left Metatarsal-Tarsal Joint with Autologous Tissue Substitute, Open Approach",COMING_SOON,2005
6620ef0efc13ae0cffa243c4,Too Hot to Handle,81,Netherlands,"Doyle, Wehner and Cremin",http://dummyimage.com/181x100.png/5fa2dd/ffffff,"[""ADVENTURE"",""COMEDY"",""ROMANCE""]","Supplement Left Ureter with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",COMING_SOON,2014
6620ef0efc13ae0cffa243c5,Godspeed You! Black Emperor,121,Indonesia,Langworth-Marvin,http://dummyimage.com/124x100.png/ff4444/ffffff,"[""DOCUMENTARY""]","Reposition Thoracic Vertebral Joint, External Approach",COMING_SOON,2006
6620ef0efc13ae0cffa243c6,Foxfire,156,Israel,"Brekke, Breitenberg and Schimmel",http://dummyimage.com/246x100.png/ff4444/ffffff,"[""DRAMA""]","Fusion of Left Temporomandibular Joint with Nonautologous Tissue Substitute, Open Approach",RELEASED,2003
6620ef0efc13ae0cffa243c7,"Man, The",94,China,"Olson, Pfannerstill and Beier",http://dummyimage.com/204x100.png/5fa2dd/ffffff,"[""DRAMA""]","Occlusion of Head Lymphatic, Percutaneous Endoscopic Approach",COMING_SOON,2011
6620ef0efc13ae0cffa243c8,Grabbers,138,China,Quitzon and Sons,http://dummyimage.com/103x100.png/dddddd/000000,"[""COMEDY"",""HORROR"",""SCI_FI""]","Drainage of Jejunum with Drainage Device, Via Natural or Artificial Opening Endoscopic",RELEASED,2015
6620ef0efc13ae0cffa243c9,Hour of the Gun,64,United States,"Yost, Bahringer and Strosin",http://dummyimage.com/108x100.png/5fa2dd/ffffff,"[""WESTERN""]","Drainage of Left Tunica Vaginalis with Drainage Device, Percutaneous Endoscopic Approach",RELEASED,2019
6620ef0efc13ae0cffa243ca,Man Trouble,129,Ethiopia,"Lowe, Kilback and Treutel",http://dummyimage.com/171x100.png/ff4444/ffffff,"[""COMEDY"",""ROMANCE""]","Bypass Jejunum to Ileum with Synthetic Substitute, Open Approach",RELEASED,2015
6620ef0efc13ae0cffa243cb,Antz,131,France,"O'Connell, Ryan and Keebler",http://dummyimage.com/203x100.png/ff4444/ffffff,"[""ADVENTURE"",""ANIMATION"",""CHILDREN"",""COMEDY"",""FANTASY""]","Bypass Abdominal Aorta to Abdominal Aorta, Percutaneous Endoscopic Approach",RELEASED,2012
6620ef0efc13ae0cffa243cc,Eat a Bowl of Tea,152,Mauritius,Runolfsson-Cummerata,http://dummyimage.com/237x100.png/ff4444/ffffff,"[""ROMANCE""]","Occlusion of Left Lower Extremity Lymphatic with Extraluminal Device, Open Approach",COMING_SOON,2015
6620ef0efc13ae0cffa243cd,"Fantastic Night, The (Nuit fantastique, La)",44,United States,Schroeder-Hessel,http://dummyimage.com/194x100.png/ff4444/ffffff,"[""ROMANCE""]","Removal of Synthetic Substitute from Left Knee Joint, Patellar Surface, Percutaneous Approach",COMING_SOON,2006
6620ef0efc13ae0cffa243ce,Action Jackson,156,China,Witting Group,http://dummyimage.com/237x100.png/ff4444/ffffff,"[""ACTION"",""DRAMA"",""ROMANCE""]","Drainage of Left Maxilla with Drainage Device, Percutaneous Approach",COMING_SOON,2013
6620ef0efc13ae0cffa243cf,Cloak and Dagger,102,Philippines,"Kling, Rippin and Keebler",http://dummyimage.com/240x100.png/5fa2dd/ffffff,"[""DRAMA"",""ROMANCE""]","Excision of Chest Subcutaneous Tissue and Fascia, Percutaneous Approach",COMING_SOON,2005
6620ef0efc13ae0cffa243d0,"Land Before Time II: The Great Valley Adventure, The",60,Thailand,Bruen-Harber,http://dummyimage.com/114x100.png/ff4444/ffffff,"[""ADVENTURE"",""ANIMATION"",""CHILDREN"",""MUSICAL""]","Radiation Therapy, Ear, Nose, Mouth and Throat, Beam Radiation",COMING_SOON,2020
6620ef0efc13ae0cffa243d1,Through a Glass Darkly (Såsom i en spegel),176,Netherlands,"Dickinson, Willms and Gottlieb",http://dummyimage.com/210x100.png/ff4444/ffffff,"[""DRAMA""]",Low Dose Rate (LDR) Brachytherapy of Spinal Cord using Iridium 192 (Ir-192),COMING_SOON,2008
6620ef0efc13ae0cffa243d2,Pulgasari,134,Mauritius,Hayes and Sons,http://dummyimage.com/236x100.png/5fa2dd/ffffff,"[""ACTION"",""DRAMA"",""FANTASY""]","Drainage of Bladder with Drainage Device, Via Natural or Artificial Opening Endoscopic",COMING_SOON,2019
6620ef0efc13ae0cffa243d3,2010: Moby Dick,170,United States,Kemmer-Corwin,http://dummyimage.com/219x100.png/5fa2dd/ffffff,"[""ACTION"",""ADVENTURE"",""THRILLER""]","Dilation of Face Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Endoscopic Approach",COMING_SOON,2012
6620ef0efc13ae0cffa243d4,Gabrielle,38,Armenia,Wiza and Sons,http://dummyimage.com/122x100.png/cc0000/ffffff,"[""DRAMA"",""ROMANCE""]","Excision of Sigmoid Colon, Via Natural or Artificial Opening",COMING_SOON,2015
6620ef0efc13ae0cffa243d5,Orpheus (Orphée),104,Indonesia,"Boyle, Kiehn and Zemlak",http://dummyimage.com/199x100.png/5fa2dd/ffffff,"[""DRAMA"",""FANTASY"",""ROMANCE""]","Dilation of Left Foot Artery with Drug-eluting Intraluminal Device, Percutaneous Approach",COMING_SOON,2019
6620ef0efc13ae0cffa243d6,"Hunchback of Notre Dame, The",200,China,Cummerata-Bayer,http://dummyimage.com/222x100.png/ff4444/ffffff,"[""ANIMATION"",""CHILDREN"",""DRAMA"",""MUSICAL"",""ROMANCE""]","Removal of Neurostimulator Lead from Cerebral Ventricle, Percutaneous Approach",RELEASED,2010
6620ef0efc13ae0cffa243d7,Assassination,66,Philippines,Breitenberg Group,http://dummyimage.com/177x100.png/5fa2dd/ffffff,"[""ACTION"",""DRAMA"",""THRILLER""]","Destruction of Right Ureter, Percutaneous Endoscopic Approach",COMING_SOON,2017
6620ef0efc13ae0cffa243d8,Les hautes solitudes,70,Ukraine,Connelly and Sons,http://dummyimage.com/112x100.png/5fa2dd/ffffff,"[""(NO GENRES LISTED)""]","Revision of Other Device in Cranial Cavity, Percutaneous Endoscopic Approach",RELEASED,2010
6620ef0efc13ae0cffa243d9,Once a Thief (Zong heng si hai),165,Afghanistan,Hintz Group,http://dummyimage.com/211x100.png/5fa2dd/ffffff,"[""ACTION"",""COMEDY"",""CRIME"",""THRILLER""]","Revision of Internal Fixation Device in Left Clavicle, Open Approach",RELEASED,2013
6620ef0efc13ae0cffa243da,Three Comrades,32,Pakistan,"Smith, Boyle and Larkin",http://dummyimage.com/132x100.png/5fa2dd/ffffff,"[""DRAMA""]","Insertion of Infusion Device into Right Basilic Vein, Open Approach",RELEASED,2001
6620ef0efc13ae0cffa243db,Law and Order,75,Philippines,"Little, Ullrich and Koch",http://dummyimage.com/146x100.png/cc0000/ffffff,"[""ACTION"",""ROMANCE"",""WESTERN""]","Release Abdominal Sympathetic Nerve, Open Approach",COMING_SOON,2008
6620ef0efc13ae0cffa243dc,Massacre Canyon,41,China,"Hills, Becker and Runolfsson",http://dummyimage.com/196x100.png/ff4444/ffffff,"[""WESTERN""]",Magnetic Resonance Imaging (MRI) of Lower Extremity Tendons using Other Contrast,COMING_SOON,2003
6620ef0efc13ae0cffa243dd,"Five People You Meet in Heaven, The",170,China,Jones Inc,http://dummyimage.com/116x100.png/cc0000/ffffff,"[""DRAMA"",""FANTASY""]","Reposition Left Lower Femur, External Approach",COMING_SOON,2010
6620ef0efc13ae0cffa243de,Non-Stop,31,Palestinian Territory,Hammes-Parker,http://dummyimage.com/106x100.png/cc0000/ffffff,"[""DRAMA"",""MYSTERY"",""THRILLER""]","Drainage of Bilateral Testes, Open Approach, Diagnostic",RELEASED,2019
6620ef0efc13ae0cffa243df,Vai~E~Vem,16,Japan,"Rogahn, Lowe and Boyer",http://dummyimage.com/163x100.png/ff4444/ffffff,"[""COMEDY"",""DRAMA""]","Reposition Right Humeral Head, External Approach",COMING_SOON,2013
6620ef0efc13ae0cffa243e0,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit),153,Indonesia,Strosin Inc,http://dummyimage.com/207x100.png/5fa2dd/ffffff,"[""DOCUMENTARY""]","Imaging, Axial Skeleton, Except Skull and Facial Bones, Ultrasonography",RELEASED,2008
6620ef0efc13ae0cffa243e1,"Andalusian Dog, An (Chien andalou, Un)",191,China,Cartwright Inc,http://dummyimage.com/167x100.png/5fa2dd/ffffff,"[""FANTASY""]",Computerized Tomography (CT Scan) of Left Tibia/Fibula using Low Osmolar Contrast,RELEASED,2018
6620ef0efc13ae0cffa243e2,Battle for Haditha,198,Saint Kitts and Nevis,Greenfelder-McKenzie,http://dummyimage.com/150x100.png/ff4444/ffffff,"[""WAR""]","Release Left Testis, Percutaneous Approach",COMING_SOON,2014
6620ef0efc13ae0cffa243e3,Lured,95,South Africa,"Schumm, Satterfield and Weimann",http://dummyimage.com/240x100.png/ff4444/ffffff,"[""CRIME"",""FILM_NOIR"",""MYSTERY"",""THRILLER""]","Extraction of Right Hip Bursa and Ligament, Open Approach",RELEASED,2018
6620ef0efc13ae0cffa243e4,"Best Exotic Marigold Hotel, The",191,China,"Satterfield, Anderson and Hamill",http://dummyimage.com/108x100.png/5fa2dd/ffffff,"[""COMEDY"",""DRAMA""]","Excision of Stomach, Pylorus, Percutaneous Approach, Diagnostic",RELEASED,2013
6620ef0efc13ae0cffa243e5,It Rains in My Village (Bice skoro propast sveta),86,Sweden,Breitenberg-Wyman,http://dummyimage.com/124x100.png/5fa2dd/ffffff,"[""DRAMA""]","Insertion of Monitoring Device into Thoracic Aorta, Descending, Open Approach",COMING_SOON,2013
6620ef0efc13ae0cffa243e6,"Counterfeit Traitor, The",181,Japan,Steuber-Parisian,http://dummyimage.com/161x100.png/5fa2dd/ffffff,"[""THRILLER"",""WAR""]","Drainage of Right Lower Extremity, Open Approach, Diagnostic",COMING_SOON,2014
6620ef0efc13ae0cffa243e7,Willy Wonka & the Chocolate Factory,23,Mali,Stehr-Walter,http://dummyimage.com/165x100.png/dddddd/000000,"[""CHILDREN"",""COMEDY"",""FANTASY"",""MUSICAL""]","Drainage of Left Toe Phalangeal Joint, Open Approach, Diagnostic",COMING_SOON,2005
6620ef0efc13ae0cffa243e8,Future by Design,114,Greece,"Heathcote, Jones and Weimann",http://dummyimage.com/199x100.png/ff4444/ffffff,"[""DOCUMENTARY"",""SCI_FI""]","Drainage of Esophagogastric Junction, Percutaneous Endoscopic Approach, Diagnostic",COMING_SOON,2015
6620ef0efc13ae0cffa243e9,Lucky Night,183,China,Zulauf and Sons,http://dummyimage.com/170x100.png/ff4444/ffffff,"[""DRAMA"",""ROMANCE""]","Introduction of Destructive Agent into Joints, Percutaneous Approach",COMING_SOON,2010
6620ef0efc13ae0cffa243ea,Roxie Hart,142,Lithuania,Turcotte-Leffler,http://dummyimage.com/156x100.png/ff4444/ffffff,"[""COMEDY""]","Drainage of Vagina, External Approach, Diagnostic",COMING_SOON,2009
6620ef0efc13ae0cffa243eb,The Girl from the Marsh Croft,89,Zimbabwe,"Hilpert, Witting and Rutherford",http://dummyimage.com/159x100.png/5fa2dd/ffffff,"[""(NO GENRES LISTED)""]","Fusion of 8 or more Thoracic Vertebral Joints with Autologous Tissue Substitute, Anterior Approach, Anterior Column, Percutaneous Approach",COMING_SOON,2015
6620ef0efc13ae0cffa243ec,Free Enterprise,126,Indonesia,Ruecker-Effertz,http://dummyimage.com/247x100.png/ff4444/ffffff,"[""COMEDY"",""ROMANCE"",""SCI_FI""]","Drainage of Right Tarsal Joint, Percutaneous Endoscopic Approach, Diagnostic",COMING_SOON,2011
6620ef0efc13ae0cffa243ed,"Cat and the Canary, The",48,Brazil,"Hegmann, MacGyver and Morissette",http://dummyimage.com/106x100.png/dddddd/000000,"[""HORROR"",""MYSTERY""]","Destruction of Left Thorax Bursa and Ligament, Open Approach",RELEASED,2007
6620ef0efc13ae0cffa243ee,Cheeky Girls,191,Sweden,Kirlin-Vandervort,http://dummyimage.com/221x100.png/cc0000/ffffff,"[""COMEDY""]","Endocrine System, Excision",COMING_SOON,2016
6620ef0efc13ae0cffa243ef,"Merry Widow, The",154,Greece,"Metz, Koepp and Kutch",http://dummyimage.com/119x100.png/dddddd/000000,"[""DRAMA"",""ROMANCE""]","Destruction of Right Hip Muscle, Percutaneous Endoscopic Approach",RELEASED,2019
6620ef0efc13ae0cffa243f0,"Isle, The (Seom)",57,China,"Rosenbaum, Gulgowski and Trantow",http://dummyimage.com/181x100.png/dddddd/000000,"[""DRAMA""]","Bypass Thoracic Aorta, Descending to Right Pulmonary Artery, Percutaneous Endoscopic Approach",COMING_SOON,2013
6620ef0efc13ae0cffa243f1,Time of Favor (Ha-Hesder),104,Indonesia,Bogan LLC,http://dummyimage.com/185x100.png/5fa2dd/ffffff,"[""DRAMA"",""WAR""]","Introduction of Analgesics, Hypnotics, Sedatives into Products of Conception, Percutaneous Approach",COMING_SOON,2013
6620ef0efc13ae0cffa243f2,Gantz: Perfect Answer,50,France,O'Keefe-Mueller,http://dummyimage.com/223x100.png/cc0000/ffffff,"[""ACTION"",""MYSTERY"",""SCI_FI""]","Revision of Infusion Device in Left Tarsal Joint, Percutaneous Endoscopic Approach",COMING_SOON,2013
6620ef0efc13ae0cffa243f3,Down and Derby,156,China,Beier Group,http://dummyimage.com/146x100.png/5fa2dd/ffffff,"[""CHILDREN"",""COMEDY""]","Drainage of Right Tarsal Joint with Drainage Device, Percutaneous Endoscopic Approach",COMING_SOON,2007
6620ef0efc13ae0cffa243f4,Phantasm III: Lord of the Dead,183,Tunisia,Keebler LLC,http://dummyimage.com/104x100.png/cc0000/ffffff,"[""HORROR""]","Reattachment of Right Abdomen Tendon, Open Approach",RELEASED,2005
6620ef0efc13ae0cffa243f5,Transformers: Revenge of the Fallen,193,Indonesia,Ernser-Gislason,http://dummyimage.com/190x100.png/ff4444/ffffff,"[""ACTION"",""ADVENTURE"",""SCI_FI"",""IMAX""]","Supplement Esophageal Vein with Autologous Tissue Substitute, Open Approach",RELEASED,2015
